datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,month,day_of_week,year,flood_risk
2023-08-04,21.4,10.5,16.4,21.4,10.5,16.4,10.3,67.9,0.0,0,0.0,rain,85.0,36.0,339.8,1023.0,74.4,25.1,78.5,6.5,4,0.58,Partially cloudy,8,4,2023,0
2023-08-05,18.7,5.4,10.6,18.7,5.4,10.1,7.8,83.6,0.0,0,0.0,rain,27.4,23.3,229.0,1031.3,63.4,23.8,101.4,8.7,4,0.61,Partially cloudy,8,5,2023,0
2023-08-06,19.3,7.7,10.3,19.3,7.0,10.1,8.9,91.7,0.0,0,0.0,none,24.1,24.2,197.4,1033.5,92.0,23.8,76.8,6.7,4,0.65,Overcast,8,6,2023,0
2023-08-07,19.0,4.7,9.0,19.0,3.5,8.7,6.9,87.9,0.0,0,0.0,none,23.4,24.7,148.3,1032.2,57.6,24.6,112.4,9.6,5,0.68,Partially cloudy,8,0,2023,0
2023-08-08,27.0,3.5,8.9,30.1,1.9,8.7,6.9,89.0,0.113,100,4.17,rain,14.8,42.5,159.0,1030.7,54.1,22.6,94.0,8.1,4,0.75,"Rain, Partially cloudy",8,1,2023,0
2023-08-09,20.2,2.6,11.4,20.2,1.2,11.2,6.8,76.1,0.0,0,0.0,none,64.8,36.2,12.7,1024.1,42.0,24.8,148.2,12.7,6,0.75,Partially cloudy,8,2,2023,0
2023-08-10,17.9,9.1,12.8,17.9,8.6,12.8,8.5,76.3,2.552,100,4.17,rain,60.8,38.8,260.6,1020.1,75.2,24.8,101.7,8.8,5,0.78,"Rain, Partially cloudy",8,3,2023,0
2023-08-11,18.1,8.6,11.9,18.1,7.8,11.8,7.4,75.3,0.4,100,4.17,rain,31.7,25.5,340.5,1021.8,75.3,25.9,106.8,9.0,5,0.82,"Rain, Partially cloudy",8,4,2023,0
2023-08-12,14.8,9.9,11.7,14.8,7.8,11.6,8.6,82.5,0.2,100,4.17,rain,31.3,23.9,349.5,1018.8,91.4,23.9,54.9,4.8,3,0.85,"Rain, Overcast",8,5,2023,0
2023-08-13,12.1,5.6,9.0,12.1,5.6,8.5,6.6,85.5,2.382,100,4.17,rain,24.1,23.7,195.7,1020.3,77.0,24.5,130.4,11.3,5,0.89,"Rain, Partially cloudy",8,6,2023,0
2023-08-14,11.9,3.2,6.9,11.9,1.5,6.0,4.7,86.8,0.113,100,4.17,rain,28.8,15.2,203.9,1019.7,48.4,25.2,101.0,8.7,5,0.92,"Rain, Partially cloudy",8,0,2023,0
2023-08-15,12.9,1.8,6.5,12.9,0.3,5.9,3.6,83.4,0.0,0,0.0,none,21.6,13.2,211.8,1023.2,32.5,24.1,114.0,9.9,4,0.95,Partially cloudy,8,1,2023,0
2023-08-16,14.4,-1.0,6.3,14.4,-2.7,5.8,1.8,76.5,0.0,0,0.0,none,41.0,22.3,344.0,1019.8,18.3,25.0,165.2,14.4,6,0.0,Clear,8,2,2023,0
2023-08-17,13.3,4.6,9.4,13.3,2.2,8.2,4.6,72.7,0.0,0,0.0,rain,47.5,22.6,355.4,1010.4,85.8,24.9,106.0,9.0,4,0.02,Partially cloudy,8,3,2023,0
2023-08-18,11.7,7.3,9.2,11.7,5.6,7.9,6.3,83.1,5.839,100,4.17,rain,63.0,29.0,262.5,1007.3,84.8,19.9,125.4,10.9,5,0.06,"Rain, Partially cloudy",8,4,2023,0
2023-08-19,15.7,8.2,12.1,15.7,6.7,11.7,8.7,80.1,3.636,100,4.17,rain,43.9,29.1,300.4,1016.8,91.6,25.7,52.9,4.6,3,0.09,"Rain, Overcast",8,5,2023,0
2023-08-20,18.5,10.4,13.8,18.5,10.4,13.8,8.6,72.0,0.346,100,4.17,rain,29.2,17.4,291.1,1022.5,77.1,27.0,93.0,8.1,4,0.13,"Rain, Partially cloudy",8,6,2023,0
2023-08-21,19.6,9.6,14.3,19.6,8.9,14.3,11.2,81.6,0.0,0,0.0,rain,51.1,94.0,4.7,1019.7,65.4,27.9,111.9,9.7,4,0.16,Partially cloudy,8,0,2023,0
2023-08-22,16.6,8.7,13.0,16.6,7.6,12.9,11.5,91.0,0.0,0,0.0,rain,41.4,22.1,330.3,1017.2,83.4,22.6,63.8,5.4,3,0.19,Partially cloudy,8,1,2023,0
2023-08-23,16.2,3.9,10.0,16.2,2.0,9.2,6.2,79.4,8.036,100,4.17,rain,30.6,16.0,321.1,1025.3,41.9,24.1,123.8,10.7,5,0.23,"Rain, Partially cloudy",8,2,2023,0
2023-08-24,17.3,5.6,11.3,17.3,4.1,10.6,7.3,77.8,0.087,100,4.17,rain,44.6,25.0,8.7,1026.9,52.7,23.9,169.1,14.7,6,0.25,"Rain, Partially cloudy",8,3,2023,0
2023-08-25,19.8,8.6,13.6,19.8,6.1,13.2,9.0,75.2,0.0,0,0.0,rain,38.9,31.8,28.5,1026.0,71.1,25.7,172.3,14.9,7,0.3,Partially cloudy,8,4,2023,0
2023-08-26,14.6,10.2,12.0,14.6,10.2,12.0,8.5,79.6,0.0,0,0.0,rain,24.1,13.2,150.0,1028.7,96.7,24.1,74.4,6.3,3,0.33,Overcast,8,5,2023,0
2023-08-27,16.8,7.4,11.2,16.8,6.8,11.1,8.9,86.7,0.0,0,0.0,none,26.6,10.6,242.0,1026.0,79.1,24.1,116.1,10.1,5,0.36,Partially cloudy,8,6,2023,0
2023-08-28,22.4,8.1,11.6,22.4,7.6,11.5,10.3,92.6,0.0,0,0.0,none,23.0,18.1,243.8,1022.0,70.9,22.7,133.6,11.6,5,0.4,Partially cloudy,8,0,2023,0
2023-08-29,22.0,10.5,14.9,22.0,10.5,14.9,11.4,80.0,1.006,100,8.33,rain,59.0,32.2,3.2,1015.3,90.0,23.6,136.1,11.7,6,0.43,"Rain, Partially cloudy",8,1,2023,0
2023-08-30,21.4,7.7,14.0,21.4,6.7,13.8,11.5,85.5,4.275,100,4.17,rain,60.5,97.2,292.3,1012.1,78.4,22.7,84.4,7.2,4,0.47,"Rain, Partially cloudy",8,2,2023,0
2023-08-31,20.4,5.4,11.1,20.4,4.1,10.6,9.0,87.3,5.045,100,8.33,rain,40.0,30.9,271.8,1018.6,78.5,23.4,70.6,6.1,3,0.5,"Rain, Partially cloudy",8,3,2023,0
2023-09-01,20.3,7.9,11.4,20.3,6.3,10.7,8.1,81.5,1.039,100,4.17,rain,36.0,27.3,181.1,1023.6,78.3,24.6,135.8,11.7,5,0.53,"Rain, Partially cloudy",9,4,2023,0
2023-09-02,17.7,3.1,9.4,17.7,1.2,8.9,5.7,80.0,0.087,100,4.17,rain,23.8,17.5,349.5,1022.2,48.7,24.1,187.7,16.3,7,0.57,"Rain, Partially cloudy",9,5,2023,0
2023-09-03,23.6,3.0,11.7,23.6,1.7,11.5,7.1,76.2,0.0,0,0.0,none,40.3,29.0,17.9,1016.9,6.0,25.0,203.2,17.6,7,0.6,Clear,9,6,2023,0
2023-09-04,21.7,9.4,15.6,21.7,8.6,15.5,7.8,62.7,0.0,0,0.0,rain,75.2,31.2,358.2,1006.9,65.3,22.4,145.7,12.5,6,0.63,Partially cloudy,9,0,2023,0
2023-09-05,19.8,4.5,9.5,19.8,2.7,8.8,5.3,77.2,8.018,100,8.33,rain,56.2,37.0,278.2,1013.2,38.6,23.3,140.4,12.1,6,0.67,"Rain, Partially cloudy",9,1,2023,0
2023-09-06,21.8,4.5,11.8,21.8,1.7,11.0,5.6,67.5,0.346,100,4.17,rain,61.2,41.8,357.7,1016.5,19.9,23.6,166.8,14.5,7,0.7,Rain,9,2,2023,0
2023-09-07,21.5,10.2,15.2,21.5,10.2,15.2,6.5,59.8,0.0,0,0.0,rain,74.2,32.8,2.8,1007.9,47.5,22.3,183.6,15.8,7,0.75,Partially cloudy,9,3,2023,0
2023-09-08,16.7,6.9,9.3,16.7,3.6,6.8,5.5,77.4,5.899,100,4.17,rain,77.0,38.8,311.0,1010.8,71.0,24.4,47.8,4.2,2,0.77,"Rain, Partially cloudy",9,4,2023,0
2023-09-09,18.8,5.1,10.0,18.8,2.7,8.9,5.5,75.0,5.161,100,4.17,rain,46.1,22.4,292.6,1025.9,47.4,24.8,162.4,13.8,6,0.8,"Rain, Partially cloudy",9,5,2023,0
2023-09-10,17.4,8.4,11.2,17.4,7.4,10.8,8.2,82.8,0.513,100,8.33,rain,30.2,14.9,233.7,1030.4,72.2,25.0,123.4,10.6,4,0.83,"Rain, Partially cloudy",9,6,2023,0
2023-09-11,19.8,7.1,11.5,19.8,5.5,11.4,8.1,80.6,0.0,0,0.0,none,21.2,13.5,252.5,1031.8,77.6,23.9,160.3,13.7,5,0.87,Partially cloudy,9,0,2023,0
2023-09-12,22.5,8.8,14.9,22.5,7.8,14.7,7.2,64.4,0.0,0,0.0,none,27.0,19.3,309.3,1028.6,40.6,24.1,220.0,19.0,8,0.9,Partially cloudy,9,1,2023,0
2023-09-13,23.9,7.2,15.0,23.9,7.0,14.9,8.5,69.1,0.0,0,0.0,none,19.8,13.4,313.6,1026.6,54.1,23.9,215.3,18.8,7,0.93,Partially cloudy,9,2,2023,0
2023-09-14,23.8,7.8,16.9,23.8,7.8,16.8,10.1,66.6,0.0,0,0.0,none,50.8,29.2,1.3,1022.8,69.7,23.8,217.7,18.9,7,0.97,Partially cloudy,9,3,2023,0
2023-09-15,24.6,11.2,18.4,24.6,11.2,18.4,7.8,51.5,0.0,0,0.0,none,58.3,26.2,342.1,1019.1,31.3,23.5,226.3,19.7,8,0.0,Partially cloudy,9,4,2023,0
2023-09-16,25.1,8.4,17.3,25.1,7.6,17.2,8.2,57.6,0.0,0,0.0,none,47.5,29.9,335.2,1017.9,11.5,24.8,233.1,20.2,8,0.04,Clear,9,5,2023,0
2023-09-17,23.9,10.0,17.6,23.9,9.4,17.6,10.3,65.1,0.0,0,0.0,none,33.8,23.7,303.4,1019.0,27.2,25.0,214.0,18.6,8,0.07,Partially cloudy,9,6,2023,0
2023-09-18,21.7,12.7,16.0,21.7,12.7,16.0,13.0,83.0,0.0,0,0.0,none,30.6,17.2,184.4,1014.5,80.8,25.9,183.6,15.9,6,0.11,Partially cloudy,9,0,2023,0
2023-09-19,27.5,13.5,20.7,28.5,13.5,20.8,11.1,56.0,0.0,0,0.0,none,54.4,25.6,344.1,1006.7,54.6,24.7,217.6,18.8,7,0.14,Partially cloudy,9,1,2023,0
2023-09-20,29.0,8.7,15.8,35.8,7.7,16.0,9.5,68.0,1.3,100,8.33,rain,46.1,25.9,311.1,1008.5,78.4,22.3,110.8,9.5,6,0.17,"Rain, Partially cloudy",9,2,2023,0
2023-09-21,20.4,6.5,11.2,20.4,5.4,10.7,7.2,77.7,1.66,100,4.17,rain,40.7,28.0,216.2,1021.0,60.6,23.3,187.7,16.3,7,0.21,"Rain, Partially cloudy",9,3,2023,0
2023-09-22,21.4,4.9,10.6,21.4,3.5,10.2,6.0,75.2,0.86,100,4.17,rain,29.5,18.1,180.8,1029.2,64.6,25.0,215.4,18.6,7,0.24,"Rain, Partially cloudy",9,4,2023,0
2023-09-23,22.9,3.6,10.9,22.9,2.1,10.5,6.7,77.4,0.0,0,0.0,none,24.8,16.7,203.8,1027.6,66.8,25.0,226.9,19.6,8,0.25,Partially cloudy,9,5,2023,0
2023-09-24,25.4,5.0,14.5,25.4,4.6,14.3,8.2,70.6,0.0,0,0.0,none,40.7,20.6,5.9,1022.4,31.2,24.8,253.1,21.9,8,0.31,Partially cloudy,9,6,2023,0
2023-09-25,22.5,12.2,17.0,22.5,12.2,17.0,10.7,67.8,0.0,0,0.0,none,42.8,27.3,165.8,1019.4,49.2,21.2,201.2,17.5,8,0.35,Partially cloudy,9,0,2023,0
2023-09-26,21.7,10.0,14.8,21.7,9.7,14.7,9.7,72.6,0.0,0,0.0,none,32.0,22.5,178.4,1020.2,46.2,21.5,211.9,18.4,8,0.38,Partially cloudy,9,1,2023,0
2023-09-27,20.5,10.0,14.0,20.5,10.0,14.0,9.5,75.1,0.0,0,0.0,none,50.0,28.5,201.4,1023.0,84.9,23.7,207.8,18.0,7,0.42,Partially cloudy,9,2,2023,0
2023-09-28,22.0,9.6,14.6,22.0,9.1,14.5,8.7,70.4,0.0,0,0.0,none,22.3,29.3,243.4,1027.5,35.4,24.7,260.9,22.6,9,0.45,Partially cloudy,9,3,2023,0
2023-09-29,26.4,6.6,17.5,26.4,4.6,17.3,5.4,53.3,0.0,0,0.0,none,26.6,46.4,37.5,1023.1,25.2,25.6,272.3,23.5,9,0.5,Partially cloudy,9,4,2023,0
2023-09-30,27.7,7.6,19.8,26.6,7.6,19.7,6.0,44.0,0.0,0,0.0,none,50.4,34.5,1.8,1015.7,19.2,25.6,266.4,23.0,9,0.52,Clear,9,5,2023,0
2023-10-01,21.9,10.5,18.2,21.9,10.5,18.2,6.5,49.0,0.0,0,0.0,none,69.8,40.9,272.9,1010.3,46.5,25.4,212.8,17.8,7,0.55,Partially cloudy,10,6,2023,0
2023-10-02,26.9,4.7,15.9,26.4,4.7,15.7,6.6,59.8,0.0,0,0.0,none,53.3,28.0,17.1,1012.9,27.4,24.1,260.9,22.6,8,0.59,Partially cloudy,10,0,2023,0
2023-10-03,24.9,11.4,17.5,24.9,11.4,17.5,13.3,80.3,0.606,100,4.17,rain,59.4,36.1,334.5,1007.7,92.0,16.0,31.1,2.5,1,0.62,"Rain, Overcast",10,1,2023,0
2023-10-04,12.2,10.1,10.8,12.2,10.1,10.8,9.4,91.5,37.481,100,4.17,rain,49.0,22.9,178.7,1011.0,94.9,17.2,49.2,4.2,2,0.65,"Rain, Overcast",10,2,2023,0
2023-10-05,14.9,7.5,11.3,14.9,4.8,10.3,7.6,79.3,9.385,100,8.33,rain,55.1,37.1,269.0,1017.0,70.6,22.2,138.5,12.1,5,0.68,"Rain, Partially cloudy",10,3,2023,0
2023-10-06,14.4,7.5,11.0,14.4,5.7,10.3,6.7,76.1,4.299,100,4.17,rain,50.4,33.1,188.8,1029.4,70.9,24.2,195.0,16.7,6,0.72,"Rain, Partially cloudy",10,4,2023,0
2023-10-07,14.5,6.1,10.2,14.5,6.1,10.1,5.5,74.1,0.087,100,4.17,rain,36.4,21.5,155.8,1033.2,71.2,24.1,198.6,17.2,6,0.75,"Rain, Partially cloudy",10,5,2023,0
2023-10-08,17.5,3.8,10.5,17.5,2.3,10.4,6.4,77.4,0.0,0,0.0,none,34.9,21.6,187.7,1030.6,38.2,25.0,246.4,21.3,9,0.78,Partially cloudy,10,6,2023,0
2023-10-09,16.6,9.7,12.5,16.6,9.7,12.5,7.5,72.5,0.0,0,0.0,none,34.9,19.0,184.4,1027.3,73.6,23.9,216.0,18.6,7,0.81,Partially cloudy,10,0,2023,0
2023-10-10,17.1,9.6,12.9,17.1,9.6,12.9,7.6,70.7,0.0,0,0.0,none,28.1,15.7,165.7,1024.8,56.3,24.1,213.5,18.5,7,0.85,Partially cloudy,10,1,2023,0
2023-10-11,24.6,4.9,15.9,24.6,4.9,15.8,8.8,67.7,0.0,0,0.0,none,53.6,21.6,7.6,1020.3,44.0,24.1,285.1,24.5,9,0.88,Partially cloudy,10,2,2023,0
2023-10-12,20.3,10.7,15.6,20.3,10.7,15.6,9.8,71.5,0.0,0,0.0,rain,73.1,29.5,269.6,1014.7,82.3,19.4,116.4,10.0,7,0.91,Partially cloudy,10,3,2023,0
2023-10-13,19.3,9.1,13.8,19.3,7.2,13.5,11.6,86.9,7.878,100,8.33,rain,44.6,33.5,260.0,1018.9,83.7,22.7,55.0,4.9,2,0.94,"Rain, Partially cloudy",10,4,2023,0
2023-10-14,21.6,11.1,14.7,21.6,11.1,14.7,10.1,75.0,0.794,100,4.17,rain,54.4,29.4,268.0,1017.2,72.0,25.9,136.2,11.7,5,0.98,"Rain, Partially cloudy",10,5,2023,0
2023-10-15,21.8,9.8,13.2,21.8,8.7,13.1,9.5,80.4,1.818,100,8.33,rain,37.8,21.9,284.8,1016.2,90.3,24.6,120.9,10.5,4,0.0,"Rain, Overcast",10,6,2023,0
2023-10-16,19.8,9.1,12.2,19.8,6.5,11.7,8.5,79.0,8.753,100,8.33,rain,72.4,35.1,219.9,1017.9,65.5,24.3,244.3,21.2,8,0.05,"Rain, Partially cloudy",10,0,2023,0
2023-10-17,22.1,8.4,13.2,22.1,6.7,12.8,8.0,71.3,3.57,100,4.17,rain,38.9,20.0,172.5,1029.0,56.6,24.1,236.8,20.5,8,0.08,"Rain, Partially cloudy",10,1,2023,0
2023-10-18,25.6,6.5,15.5,25.6,6.2,15.4,9.5,71.0,0.0,0,0.0,none,36.0,20.8,4.3,1026.4,27.4,24.7,304.6,26.3,9,0.12,Partially cloudy,10,2,2023,0
2023-10-19,26.2,9.1,18.4,26.2,9.0,18.3,10.6,64.2,0.0,0,0.0,none,30.6,18.2,16.9,1020.7,33.9,24.8,290.3,24.9,9,0.15,Partially cloudy,10,3,2023,0
2023-10-20,28.2,11.6,20.8,28.2,11.6,20.7,11.7,59.9,0.0,0,0.0,none,29.5,24.6,28.9,1015.2,53.9,25.5,299.1,25.7,9,0.19,Partially cloudy,10,4,2023,0
2023-10-21,22.0,12.4,19.3,22.0,12.4,19.3,9.9,55.1,0.0,0,0.0,none,50.0,35.7,319.5,1008.2,72.8,24.8,211.4,18.3,9,0.22,Partially cloudy,10,5,2023,0
2023-10-22,15.9,11.1,12.9,15.9,11.1,12.9,6.6,66.9,0.0,0,0.0,rain,59.8,32.0,299.0,1011.3,81.0,25.6,58.9,4.9,3,0.25,Partially cloudy,10,6,2023,0
2023-10-23,18.1,10.1,13.3,18.1,10.1,13.3,8.3,72.2,0.8,100,4.17,rain,42.5,19.3,292.1,1015.4,83.6,25.0,132.4,11.5,4,0.29,"Rain, Partially cloudy",10,0,2023,0
2023-10-24,24.1,11.6,17.4,24.1,11.6,17.4,6.4,52.6,0.087,100,4.17,rain,69.5,33.6,323.2,1009.9,54.0,25.2,270.2,23.4,9,0.33,"Rain, Partially cloudy",10,1,2023,0
2023-10-25,15.4,6.8,9.9,15.4,4.7,8.8,4.6,71.0,0.0,0,0.0,rain,51.5,30.0,250.9,1018.5,51.0,23.6,272.5,23.4,9,0.36,Partially cloudy,10,2,2023,0
2023-10-26,14.3,4.9,10.0,14.3,2.2,9.1,6.0,77.8,3.054,100,4.17,rain,58.0,25.7,200.7,1029.2,79.2,24.0,202.2,17.4,7,0.4,"Rain, Partially cloudy",10,3,2023,0
2023-10-27,20.1,7.0,13.9,20.1,6.2,13.8,6.5,62.7,0.46,100,4.17,rain,40.3,16.5,166.3,1031.0,39.2,24.1,328.5,28.4,10,0.44,"Rain, Partially cloudy",10,4,2023,0
2023-10-28,22.0,6.8,15.0,22.0,6.4,14.7,6.4,60.8,0.0,0,0.0,none,61.2,32.0,359.3,1022.6,59.8,23.7,231.5,20.2,7,0.47,Partially cloudy,10,5,2023,0
2023-10-29,23.5,6.6,15.2,23.5,5.9,15.2,8.6,68.8,0.0,0,0.0,none,46.1,23.7,235.8,1013.3,43.3,23.8,322.2,27.9,10,0.5,Partially cloudy,10,6,2023,0
2023-10-30,22.1,11.5,15.5,22.1,11.5,15.5,9.3,70.0,0.0,0,0.0,rain,58.7,30.9,305.0,1007.2,62.3,24.1,230.1,19.7,8,0.54,Partially cloudy,10,0,2023,0
2023-10-31,18.5,7.5,12.6,18.5,5.2,11.9,6.5,67.7,2.379,100,4.17,rain,46.1,35.7,237.9,1017.1,54.9,23.6,204.5,17.6,6,0.57,"Rain, Partially cloudy",10,1,2023,0
2023-11-01,17.6,9.7,12.9,17.6,8.6,12.7,7.9,72.3,0.0,0,0.0,rain,37.8,24.5,185.2,1023.8,74.1,25.0,144.2,12.3,4,0.6,Partially cloudy,11,2,2023,0
2023-11-02,16.9,8.7,12.7,16.9,8.7,12.7,7.7,73.0,0.0,0,0.0,none,41.0,20.5,156.2,1023.1,87.6,24.1,240.6,20.7,8,0.63,Partially cloudy,11,3,2023,0
2023-11-03,19.1,11.4,14.3,19.1,11.4,14.3,8.8,69.8,0.0,0,0.0,none,44.3,19.3,166.8,1021.7,94.3,25.5,238.1,20.7,8,0.67,Overcast,11,4,2023,0
2023-11-04,19.3,9.1,14.7,19.3,8.0,14.7,8.7,67.9,0.0,0,0.0,rain,45.4,24.2,168.7,1022.7,60.0,23.9,204.7,17.9,6,0.7,Partially cloudy,11,5,2023,0
2023-11-05,24.2,7.3,16.5,24.2,6.6,16.4,10.2,69.3,0.0,0,0.0,none,29.5,18.5,155.9,1023.5,25.7,23.9,248.9,21.7,9,0.75,Partially cloudy,11,6,2023,0
2023-11-06,27.7,10.8,20.8,28.6,10.8,20.8,11.8,60.2,0.0,0,0.0,none,47.5,22.9,26.2,1019.0,47.3,24.7,298.4,25.8,9,0.76,Partially cloudy,11,0,2023,0
2023-11-07,29.5,16.1,23.1,28.6,16.1,22.9,12.6,54.3,0.1,100,4.17,rain,53.6,27.1,20.2,1014.7,47.5,23.0,301.7,26.0,9,0.8,"Rain, Partially cloudy",11,1,2023,0
2023-11-08,29.3,15.2,21.0,28.7,15.2,20.9,14.5,70.6,0.794,100,4.17,rain,50.0,29.0,17.3,1013.0,52.6,23.8,279.6,24.1,10,0.83,"Rain, Partially cloudy",11,2,2023,0
2023-11-09,25.2,14.1,18.1,25.2,14.1,18.1,15.1,83.7,2.77,100,4.17,rain,27.4,22.2,199.4,1013.5,70.8,23.1,181.9,15.8,5,0.86,"Rain, Partially cloudy",11,3,2023,0
2023-11-10,32.1,12.2,23.0,30.6,12.2,22.5,12.3,58.7,0.0,0,0.0,none,38.2,20.8,344.4,1011.9,34.6,24.8,345.8,29.8,10,0.89,Partially cloudy,11,4,2023,0
2023-11-11,26.6,12.3,20.3,26.6,12.3,20.3,11.5,58.3,0.0,0,0.0,none,57.2,30.4,188.2,1013.8,45.1,25.7,326.2,28.4,9,0.92,Partially cloudy,11,5,2023,0
2023-11-12,22.5,10.2,15.6,22.5,10.2,15.6,8.4,63.6,0.0,0,0.0,rain,50.0,25.3,187.1,1019.1,56.4,24.5,316.8,27.4,10,0.96,Partially cloudy,11,6,2023,0
2023-11-13,23.2,9.9,16.1,23.2,8.7,16.0,9.7,68.2,0.0,0,0.0,rain,34.2,23.5,190.2,1018.4,48.3,26.4,337.7,29.2,10,0.0,Partially cloudy,11,0,2023,0
2023-11-14,20.4,11.4,14.3,20.4,11.4,14.3,10.0,76.0,0.2,100,4.17,rain,28.1,94.4,161.9,1016.5,93.4,25.8,125.8,10.9,5,0.02,"Rain, Overcast",11,1,2023,0
2023-11-15,24.4,11.3,16.0,24.4,11.3,16.0,9.3,66.5,0.546,100,4.17,rain,34.2,18.8,158.2,1014.5,75.4,25.7,283.9,24.5,9,0.06,"Rain, Partially cloudy",11,2,2023,0
2023-11-16,19.9,11.4,14.6,19.9,11.4,14.6,9.0,69.8,0.0,0,0.0,rain,52.9,34.3,194.7,1015.0,88.8,24.8,195.1,16.7,5,0.09,Partially cloudy,11,3,2023,0
2023-11-17,17.9,11.2,14.3,17.9,11.2,14.3,7.7,65.7,0.173,100,4.17,rain,39.6,28.8,176.4,1020.1,66.0,24.7,298.7,25.9,9,0.13,"Rain, Partially cloudy",11,4,2023,0
2023-11-18,21.4,12.4,16.2,21.4,12.4,16.2,9.3,64.9,0.0,0,0.0,none,35.6,21.9,155.1,1019.8,35.7,24.3,359.3,31.2,10,0.17,Partially cloudy,11,5,2023,0
2023-11-19,24.7,9.9,16.0,24.7,9.9,16.0,11.1,75.3,0.0,0,0.0,none,40.3,18.7,179.3,1017.9,60.0,24.7,340.4,29.4,10,0.2,Partially cloudy,11,6,2023,0
2023-11-20,18.9,13.7,15.9,18.9,13.7,15.9,11.8,78.2,0.0,0,0.0,none,43.9,20.5,173.7,1019.5,94.2,22.6,308.0,26.5,10,0.25,Overcast,11,0,2023,0
2023-11-21,19.2,14.3,16.3,19.2,14.3,16.3,12.3,78.0,0.0,0,0.0,rain,41.8,23.2,178.3,1020.5,81.6,23.4,214.7,18.5,7,0.27,Partially cloudy,11,1,2023,0
2023-11-22,20.8,13.9,16.5,20.8,13.9,16.5,10.7,70.4,0.0,0,0.0,none,50.8,27.4,181.0,1024.0,55.1,23.2,344.1,29.7,10,0.31,Partially cloudy,11,2,2023,0
2023-11-23,25.6,13.6,19.2,25.6,13.6,19.2,13.4,71.3,0.0,0,0.0,none,38.2,23.9,177.9,1022.4,87.7,23.3,313.2,27.1,10,0.34,Partially cloudy,11,3,2023,0
2023-11-24,27.8,15.4,20.2,27.6,15.4,20.2,15.5,77.8,0.0,0,0.0,rain,41.4,23.2,38.9,1016.1,84.9,20.8,235.6,20.5,9,0.38,Partially cloudy,11,4,2023,0
2023-11-25,25.1,16.7,20.5,25.1,16.7,20.5,15.2,74.9,15.708,100,4.17,rain,46.4,28.2,341.4,1009.1,75.0,19.0,265.7,22.9,9,0.42,"Rain, Partially cloudy",11,5,2023,0
2023-11-26,19.8,14.9,16.5,19.8,14.9,16.5,14.8,90.3,9.567,100,4.17,rain,42.5,23.1,226.7,1011.5,99.6,18.7,189.8,16.4,6,0.45,"Rain, Overcast",11,6,2023,0
2023-11-27,17.6,13.6,15.3,17.6,13.6,15.3,12.8,85.8,3.382,100,4.17,rain,39.2,22.2,199.6,1014.0,95.4,20.7,152.0,13.2,5,0.5,"Rain, Overcast",11,0,2023,0
2023-11-28,24.6,13.1,17.4,24.6,13.1,17.4,13.7,80.7,1.027,100,4.17,rain,33.8,29.3,158.0,1011.5,96.5,20.0,265.7,23.0,9,0.52,"Rain, Overcast",11,1,2023,0
2023-11-29,18.8,15.6,17.2,18.8,15.6,17.2,14.4,83.9,2.857,100,4.17,rain,55.1,93.8,130.9,1007.2,98.6,17.2,69.0,6.0,2,0.55,"Rain, Overcast",11,2,2023,0
2023-11-30,18.0,13.7,15.5,18.0,13.7,15.5,12.4,82.8,4.167,100,8.33,rain,53.3,39.9,149.4,1010.8,98.0,21.2,107.8,9.3,4,0.59,"Rain, Overcast",11,3,2023,0
2023-12-01,22.2,13.7,17.4,22.2,13.7,17.4,14.2,82.5,3.568,100,12.5,rain,38.9,31.9,158.2,1008.7,92.0,21.1,176.0,15.2,5,0.62,"Rain, Overcast",12,4,2023,0
2023-12-02,16.4,14.1,15.5,16.4,14.1,15.5,14.7,95.1,5.472,100,16.67,rain,42.1,24.7,176.7,1010.5,99.1,13.8,91.2,8.0,5,0.65,"Rain, Overcast",12,5,2023,0
2023-12-03,23.1,13.7,17.9,23.1,13.7,17.9,13.1,75.3,10.696,100,8.33,rain,36.0,22.1,165.3,1015.1,58.1,21.7,308.2,26.6,9,0.68,"Rain, Partially cloudy",12,6,2023,0
2023-12-04,30.9,10.8,21.3,29.5,10.8,20.9,11.6,61.5,0.0,0,0.0,none,38.9,22.1,338.4,1013.7,50.1,24.1,370.0,31.8,10,0.71,Partially cloudy,12,0,2023,0
2023-12-05,26.6,12.6,19.2,26.6,12.6,19.2,13.3,70.0,0.0,0,0.0,none,39.6,23.7,193.8,1013.6,30.4,24.1,364.7,31.6,10,0.75,Partially cloudy,12,1,2023,0
2023-12-06,23.1,12.6,17.5,23.1,12.6,17.5,11.3,69.6,0.0,0,0.0,none,31.3,18.5,178.6,1018.0,66.3,24.1,322.8,28.0,10,0.78,Partially cloudy,12,2,2023,0
2023-12-07,24.9,10.9,17.9,24.9,10.9,17.9,11.4,67.7,0.0,0,0.0,none,28.4,17.6,173.8,1016.9,84.2,25.2,330.6,28.4,10,0.81,Partially cloudy,12,3,2023,0
2023-12-08,31.8,19.4,24.8,32.1,19.4,24.8,15.0,56.3,0.0,0,0.0,none,82.4,44.5,0.6,1008.6,91.0,21.5,260.6,22.4,10,0.84,Overcast,12,4,2023,0
